Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total
897,12.58,0,0.18,13,140.68,3,2009,1,1,3,3306.53
800,12.9,0,0.021,6,151.14,3,2009,1,1,3,3593.69
7382,13.38,1,0.092,8,99.68,3,2009,1,1,3,2649.11
1642,9.77,2,0.052,10,83.51,1,1998,2,2,1,1501.03
2487,14.33,2,0.017,13,160.39,0,1987,0,1,2,4105.63
6408,13.78,0,0.027,6,129.13,3,2009,1,1,3,3340.81
4750,12.3,0,0.022,0,86.48,1,1998,2,2,1,2134.11
6656,15.52,0,0.122,4,138.6,3,2009,1,1,3,3927.88
6352,13.94,0,0.133,13,150.89,3,2009,1,1,3,3823.7
4233,15.76,2,0.153,10,207.02,2,1999,1,0,0,5383.14
5324,10.35,0,0.1,13,130.27,3,2009,1,1,3,2589.27
6166,16.87,0,0.047,0,171.9,2,1999,1,0,0,4915.21
1559,17.56,2,0.027,6,169.6,2,1999,1,0,0,6408.86
679,13.14,0,0.12,14,161.09,3,2009,1,1,3,3849.95
5409,11.15,0,0.117,10,118.02,3,2009,1,1,3,2520.52
298,8.7,2,0.061,14,108.88,1,1998,2,2,1,1779.48
4849,13.46,2,0.033,0,129.62,3,2009,1,1,3,3278.39
5470,10.42,2,0.027,4,168.04,3,2009,1,1,3,3377.56
6919,13.3,2,0.128,13,151.15,3,2009,1,1,3,3683.19
5329,10.89,0,0.014,6,105.7,1,1998,2,2,1,2210.11
5559,11.58,2,0.172,4,99.03,1,1998,2,2,1,2229.47
2735,13.43,0,0.107,13,139.13,3,2009,1,1,3,3468.09
7346,12.94,1,0.029,8,133.07,3,2009,1,1,3,3232.82
5392,15.47,0,0.079,13,145.72,0,1987,0,1,2,4062.32
4296,9.07,0,0.096,10,154.13,3,2009,1,1,3,2789.04
5950,13.95,0,0.032,13,176.73,2,1999,1,0,0,4354.48
259,18.16,2,0.072,14,186.64,2,1999,1,0,0,5507.55
5650,13.07,0,0.034,15,183.87,2,1999,1,0,0,4301.12
5426,12.71,0,0.029,3,145.61,3,2009,1,1,3,3438.07
5617,13.12,2,0.113,3,132.67,3,2009,1,1,3,3264.7
5344,14.02,0,0.054,3,156.62,3,2009,1,1,3,3958.41
4546,13.8,0,0.092,10,152.42,3,2009,1,1,3,3822.5
3527,10.49,2,0.031,6,151.06,3,2009,1,1,3,3047.47
6724,11.48,0,0.07,13,90.06,1,1998,2,2,1,2022.24
6848,12.35,0,0.085,0,137.31,3,2009,1,1,3,3185.57
197,13.95,2,0.035,14,166.78,0,1987,0,1,2,4149.75
1901,17.02,2,0.062,6,204.33,2,1999,1,0,0,5612.08
5539,10.25,2,0.133,6,129.67,3,2009,1,1,3,2554.47
4722,14.66,0,0.006,6,167.38,2,1999,1,0,0,4324.12
7555,7.76,1,0.026,8,74.92,1,1998,2,2,1,872.41
6466,10.5,0,0.147,5,119.81,0,1987,0,1,2,2409.94
1110,8.2,0,0.114,3,171.96,3,2009,1,1,3,2957.91
7040,12.33,2,0.021,10,149.26,3,2009,1,1,3,3425.85
7292,7.24,1,0.058,8,61.15,1,1998,2,2,1,472.43
6380,16.54,0,0.144,4,171.43,2,1999,1,0,0,4830.02
4890,13.48,2,0.044,6,105.11,3,2009,1,1,3,2782.74
3482,12.51,0,0.078,13,129.25,3,2009,1,1,3,3056.44
1877,13.63,0,0.021,6,156.67,3,2009,1,1,3,3872.19
7260,12.51,1,0.073,9,169.48,3,2009,1,1,3,3880.61
3170,14.87,0,0.062,0,142.02,3,2009,1,1,3,3851.0
158,10.5,0,0.036,7,144.82,3,2009,1,1,3,2921.44
2162,10.72,0,0.091,5,151.02,3,2009,1,1,3,3099.25
7974,15.01,1,0.163,11,164.5,2,1999,1,0,0,4343.27
2775,12.82,0,0.036,6,167.49,3,2009,1,1,3,3909.01
6646,17.05,0,0.051,6,175.44,2,1999,1,0,0,5028.95
790,13.79,0,0.015,6,133.92,3,2009,1,1,3,3442.25
6767,10.06,0,0.054,15,158.21,3,2009,1,1,3,3096.23
748,15.71,2,0.053,5,140.71,0,1987,0,1,2,4015.69
3835,10.65,0,0.251,1,144.18,3,2009,1,1,3,2943.04
4177,15.16,0,0.079,0,145.48,3,2009,1,1,3,3987.92
6561,17.28,0,0.098,5,176.49,2,1999,1,0,0,5102.86
1554,12.77,2,0.076,13,132.17,3,2009,1,1,3,3174.76
4508,14.05,0,0.193,5,168.72,2,1999,1,0,0,4212.95
8725,13.25,1,0.154,9,179.2,2,1999,1,0,0,4245.37
4113,15.98,2,0.091,4,170.85,2,1999,1,0,0,4228.84
7111,7.89,0,0.113,13,135.12,1,1998,2,2,1,2133.14
1545,16.37,2,0.037,13,166.25,0,1987,0,1,2,4687.33
2236,15.98,2,0.072,4,139.19,0,1987,0,1,2,4044.71
5997,12.68,0,0.065,10,153.71,3,2009,1,1,3,3596.24
7162,13.07,0,0.123,6,144.68,3,2009,1,1,3,3499.08
3281,15.07,0,0.021,13,146.96,3,2009,1,1,3,3665.06
2958,14.07,0,0.103,4,125.86,3,2009,1,1,3,3339.39
6748,10.47,2,0.062,3,187.02,3,2009,1,1,3,3778.9
7409,9.67,1,0.113,8,95.77,1,1998,2,2,1,1729.42
6218,11.83,0,0.006,10,92.83,1,1998,2,2,1,2157.83
6980,13.78,0,0.036,10,134.55,3,2009,1,1,3,3453.34
4568,15.29,0,0.022,5,165.01,2,1999,1,0,0,4416.94
5688,12.67,2,0.135,3,145.45,3,2009,1,1,3,3425.4
7545,12.06,1,0.048,8,151.07,3,2009,1,1,3,3696.17
5953,13.97,0,0.104,6,114.86,3,2009,1,1,3,3091.82
602,13.38,2,0.108,14,97.95,3,2009,1,1,3,2613.4
866,10.54,2,0.033,10,158.75,3,2009,1,1,3,3215.21
3569,8.91,2,0.129,3,121.02,1,1998,2,2,1,2075.26
8525,10.29,1,0.057,9,121.38,0,1987,0,1,2,2394.22
4820,10.46,0,0.103,5,64.79,1,1998,2,2,1,1275.44
5638,10.8,0,0.074,6,184.97,3,2009,1,1,3,3810.58
5275,18.82,0,0.052,3,199.25,2,1999,1,0,0,5915.81
2007,9.13,0,0.175,3,144.27,3,2009,1,1,3,2600.25
2745,10.82,0,0.021,3,117.72,0,1987,0,1,2,2439.98
7949,9.2,1,0.05,11,96.71,1,1998,2,2,1,1644.4
137,14.3,2,0.085,7,120.73,3,2009,1,1,3,2126.69
4241,15.93,2,0.01,10,168.69,0,1987,0,1,2,4636.72
6096,9.9,0,0.082,5,177.78,3,2009,1,1,3,3459.14
5572,12.07,2,0.228,3,143.16,3,2009,1,1,3,3243.24
8703,13.96,1,0.067,8,185.67,0,1987,0,1,2,4538.95
1338,14.39,3,0.01,5,175.47,2,1999,1,0,0,4428.16
8662,11.0,1,0.055,8,83.7,1,1998,2,2,1,1783.99
7720,8.74,1,0.056,8,133.11,1,1998,2,2,1,2283.77
72,13.81,0,0.076,14,134.21,3,2009,1,1,3,3453.34
5475,9.26,0,0.03,6,177.67,3,2009,1,1,3,3314.35
534,16.69,0,0.077,14,181.39,2,1999,1,0,0,5068.61
1051,10.77,0,0.104,6,114.96,0,1987,0,1,2,2371.56
8276,12.81,1,0.011,8,169.62,3,2009,1,1,3,3951.07
4970,9.66,0,0.027,6,157.15,3,2009,1,1,3,2984.02
4679,8.66,0,0.039,6,147.65,3,2009,1,1,3,2563.89
7396,12.36,1,0.029,9,187.47,2,1999,1,0,0,4214.28
1781,8.84,0,0.174,10,123.81,1,1998,2,2,1,2116.08
3181,15.54,0,0.013,5,181.76,0,1987,0,1,2,4816.66
2922,10.83,0,0.064,0,158.68,3,2009,1,1,3,3279.47
6944,14.47,0,0.132,4,159.25,0,1987,0,1,2,4114.66
3427,14.06,0,0.026,2,126.24,3,2009,1,1,3,3346.16
5206,11.6,2,0.054,5,123.33,3,2009,1,1,3,2729.42
2459,13.5,0,0.071,15,168.62,0,1987,0,1,2,4085.83
7738,13.58,1,0.124,8,164.07,0,1987,0,1,2,4010.75
4782,10.68,0,0.043,10,131.72,3,2009,1,1,3,2693.46
2513,12.35,0,0.017,6,120.43,3,2009,1,1,3,2840.28
4414,16.35,0,0.1,10,150.39,2,1999,1,0,0,4356.55
4946,15.14,0,0.089,5,214.63,2,1999,1,0,0,3069.24
49,11.58,0,0.119,14,146.45,3,2009,1,1,3,2372.03
7517,10.04,1,0.018,8,118.64,1,1998,2,2,1,2282.15
7837,12.07,1,0.034,9,143.16,3,2009,1,1,3,5163.54
7258,12.99,1,0.147,9,138.94,3,2009,1,1,3,2028.38
4386,10.48,2,0.121,5,132.73,3,2009,1,1,3,2670.79
6354,12.54,0,0.007,13,176.79,0,1987,0,1,2,4037.35
5397,12.85,0,0.03,3,119.7,3,2009,1,1,3,2939.15
3861,17.2,2,0.076,1,186.98,2,1999,1,0,0,5298.74
2501,8.53,0,0.088,0,122.87,1,1998,2,2,1,1918.06
3681,8.84,2,0.006,13,89.17,1,1998,2,2,1,1408.07
5030,10.57,2,0.097,12,169.05,3,2009,1,1,3,5341.06
868,12.56,0,0.028,5,109.61,3,2009,1,1,3,2666.15
1188,14.27,0,0.123,0,164.77,0,1987,0,1,2,4181.46
7525,13.48,1,0.017,8,88.58,0,1987,0,1,2,2443.42
3335,7.3,0,0.066,10,106.72,1,1998,2,2,1,1417.59
131,13.86,2,0.1,14,139.18,3,2009,1,1,3,3564.48
3290,11.28,0,0.04,13,122.68,3,2009,1,1,3,2645.02
4196,11.86,2,0.124,15,170.24,3,2009,1,1,3,3748.32
7604,8.69,1,0.063,8,143.86,0,1987,0,1,2,2493.76
1170,9.97,2,0.007,6,119.92,1,1998,2,2,1,2292.38
7829,7.85,1,0.122,9,113.51,1,1998,2,2,1,1681.9
5406,15.49,0,0.118,6,124.26,3,2009,1,1,3,3628.52
1983,8.28,0,0.032,4,119.61,1,1998,2,2,1,1903.39
7755,13.96,1,0.029,9,181.45,2,1999,1,0,0,4452.46
5970,14.67,0,0.044,13,215.13,2,1999,1,0,0,5302.5
6472,11.31,2,0.019,5,138.7,3,2009,1,1,3,2980.19
5550,14.04,2,0.088,5,148.45,3,2009,1,1,3,3794.84
5937,7.55,2,0.126,3,99.63,1,1998,2,2,1,1330.14
300,13.66,0,0.057,14,146.74,3,2009,1,1,3,3675.82
8108,15.95,1,0.021,11,173.46,0,1987,0,1,2,4739.2
2243,11.34,2,0.03,0,113.49,0,1987,0,1,2,2469.37
159,13.23,0,0.16,14,140.87,3,2009,1,1,3,3457.25
6614,13.24,2,0.046,10,192.96,0,1987,0,1,2,4524.86
151,10.5,2,0.035,14,117.21,0,1987,0,1,2,2357.33
3744,12.87,2,0.091,0,115.2,1,1998,2,2,1,875.43
3370,9.62,2,0.126,5,137.73,3,2009,1,1,3,2577.22
3696,12.57,2,0.037,1,134.06,3,2009,1,1,3,3169.84
497,14.8,0,0.029,14,153.98,0,1987,0,1,2,4081.07
1563,14.57,2,0.143,5,196.26,0,1987,0,1,2,4893.46
5154,10.35,0,0.028,1,126.05,3,2009,1,1,3,2502.63
3315,11.81,0,0.103,13,151.48,3,2009,1,1,3,3353.19
5494,13.05,0,0.044,5,164.91,3,2009,1,1,3,3908.56
3363,12.08,3,0.107,5,131.75,3,2009,1,1,3,3010.38
627,12.64,3,0.009,14,140.54,3,2009,1,1,3,3317.51
8556,11.2,1,0.037,9,131.74,3,2009,1,1,3,2812.16
2089,9.23,0,0.122,0,121.0,1,1998,2,2,1,2148.01
4115,11.12,0,0.025,0,121.95,3,2009,1,1,3,2594.39
8081,14.45,1,0.016,8,159.05,0,1987,0,1,2,4104.45
5769,12.97,0,0.129,5,133.31,3,2009,1,1,3,3243.32
4130,14.69,0,0.044,13,172.0,0,1987,0,1,2,3365.01
423,12.07,0,0.098,14,103.73,0,1987,0,1,2,2435.19
2562,11.21,3,0.116,0,153.1,3,2009,1,1,3,2782.79
5194,9.91,0,0.156,5,97.07,1,1998,2,2,1,1811.97
5260,12.51,0,0.014,3,133.07,3,2009,1,1,3,3136.42
4671,12.44,2,0.292,3,125.43,3,2009,1,1,3,2963.87
1143,9.39,0,0.149,13,116.56,1,1998,2,2,1,2093.1
8482,13.46,1,0.011,9,133.21,3,2009,1,1,3,3352.49
1667,10.94,2,0.131,6,148.75,3,2009,1,1,3,3101.04
1035,10.02,0,0.058,15,121.03,0,1987,0,1,2,2325.81
3823,12.53,0,0.021,6,138.42,3,2009,1,1,3,3249.93
7982,12.61,1,0.094,9,135.24,3,2009,1,1,3,3201.58
2667,12.42,0,0.072,13,181.53,0,1987,0,1,2,4106.93
7328,12.04,1,0.024,8,91.83,1,1998,2,2,1,2184.37
1713,12.95,0,0.03,5,99.23,3,2009,1,1,3,2542.86
1055,10.56,0,0.097,1,156.97,3,2009,1,1,3,3183.71
3338,14.65,0,0.011,5,187.82,0,1987,0,1,2,4738.77
8680,13.68,1,0.157,9,159.11,3,2009,1,1,3,3931.97
7019,10.9,0,0.151,4,142.18,3,2009,1,1,3,2956.97
6697,11.96,2,0.015,13,172.03,3,2009,1,1,3,3808.59
5529,12.06,0,0.014,10,130.85,3,2009,1,1,3,2987.85
3975,10.55,0,0.15,5,132.82,3,2009,1,1,3,2688.24
2906,13.56,0,0.009,0,163.39,3,2009,1,1,3,3992.37
4128,11.5,0,0.095,13,163.03,3,2009,1,1,3,3519.75
1929,11.47,0,0.049,3,157.96,3,2009,1,1,3,3410.0
7718,12.07,1,0.076,8,156.9,3,2009,1,1,3,3524.0
7443,14.55,1,0.14,9,175.68,2,1999,1,0,0,4468.84
6941,14.29,2,0.097,0,186.0,0,1987,0,1,2,4621.59
883,11.14,0,0.094,13,118.4,3,2009,1,1,3,2526.52
221,10.56,0,0.051,14,143.92,3,2009,1,1,3,2917.5
7842,10.91,1,0.037,9,104.28,1,1998,2,2,1,2184.3
1607,7.76,2,0.067,10,104.59,1,1998,2,2,1,1479.09
3588,13.37,0,0.074,13,194.86,0,1987,0,1,2,4594.95
6977,13.75,2,0.097,5,184.29,2,1999,1,0,0,4464.75
6348,15.16,0,0.14,5,193.25,0,1987,0,1,2,4965.8
2872,13.41,0,0.173,3,140.92,3,2009,1,1,3,2171.43
908,13.19,2,0.03,2,163.87,3,2009,1,1,3,3920.06
7392,16.75,1,0.043,8,236.09,2,1999,1,0,0,6643.63
7721,17.56,1,0.151,9,199.7,2,1999,1,0,0,5639.24
6067,10.95,0,0.063,10,127.32,3,2009,1,1,3,2665.67
3802,14.05,0,0.074,13,130.94,3,2009,1,1,3,3440.04
704,12.47,0,0.033,14,175.32,3,2009,1,1,3,3991.24
5018,15.42,0,0.027,13,156.61,2,1999,1,0,0,4275.41
7994,9.4,1,0.011,9,141.15,3,2009,1,1,3,2598.06
859,8.95,0,0.082,0,144.3,3,2009,1,1,3,2561.21
205,13.23,0,0.08,7,147.66,3,2009,1,1,3,3595.69
5874,12.9,2,0.014,3,136.17,3,2009,1,1,3,3286.0
5287,13.4,2,0.033,4,164.14,3,2009,1,1,3,3971.28
6387,10.29,0,0.123,4,154.03,3,2009,1,1,3,3062.03
8392,12.14,1,0.141,8,135.94,3,2009,1,1,3,3111.04
5139,10.49,0,0.125,0,118.86,0,1987,0,1,2,2387.07
8101,8.38,1,0.152,8,104.11,1,1998,2,2,1,1610.56
8102,15.23,1,0.096,9,122.34,3,2009,1,1,3,3529.46
5081,10.01,0,0.133,2,104.76,1,1998,2,2,1,1990.17
110,17.77,0,0.047,14,175.25,2,1999,1,0,0,5186.32
5700,11.71,2,0.103,4,176.85,2,1999,1,0,0,5720.18
5196,8.55,0,0.057,6,155.26,3,2009,1,1,3,2695.41
2430,12.48,0,0.021,3,183.1,0,1987,0,1,2,4151.57
5885,11.95,0,0.061,3,139.68,3,2009,1,1,3,3144.66
309,12.65,0,0.054,14,136.23,3,2009,1,1,3,3232.65
7588,14.99,1,0.205,9,154.74,0,1987,0,1,2,4139.41
3035,9.65,2,0.133,4,124.45,0,1987,0,1,2,2312.25
8046,14.34,1,0.015,11,122.75,3,2009,1,1,3,3337.55
3565,14.55,2,0.092,6,197.58,0,1987,0,1,2,4917.22
7116,15.23,0,0.061,6,102.12,3,2009,1,1,3,3115.93
7593,15.22,1,0.116,9,166.39,2,1999,1,0,0,4429.31
357,12.92,0,0.04,7,136.02,3,2009,1,1,3,3288.04
7698,15.65,1,0.142,9,179.45,0,1987,0,1,2,4793.09
1165,9.82,0,0.086,13,95.63,1,1998,2,2,1,1762.29
6399,16.87,0,0.053,5,149.08,2,1999,1,0,0,4448.81
7872,15.51,1,0.021,9,189.65,2,1999,1,0,0,4971.75
3805,11.91,2,0.033,0,105.17,0,1987,0,1,2,2428.09
4822,16.21,2,0.041,6,189.13,2,1999,1,0,0,5117.65
3108,7.73,0,0.03,10,122.19,1,1998,2,2,1,1831.78
61,11.01,0,0.142,14,167.55,3,2009,1,1,3,3501.55
6443,15.76,2,0.032,3,201.96,2,1999,1,0,0,5278.9
8502,13.84,1,0.044,8,159.88,3,2009,1,1,3,3984.35
6367,13.17,0,0.055,13,145.4,3,2009,1,1,3,3535.71
984,10.43,0,0.09,13,117.52,0,1987,0,1,2,2347.2
263,10.3,0,0.127,14,126.85,3,2009,1,1,3,2508.36
7962,9.9,1,0.013,8,139.2,2,1999,1,0,0,6541.04
4245,15.49,2,0.054,10,163.02,2,1999,1,0,0,4421.94
5564,10.29,2,0.088,6,99.94,1,1998,2,2,1,1955.97
7426,14.13,1,0.049,9,134.47,3,2009,1,1,3,3529.01
4693,13.49,0,0.071,2,145.6,3,2009,1,1,3,3613.53
1588,12.44,0,0.045,4,149.44,3,2009,1,1,3,3454.89
4144,13.37,2,0.095,2,171.76,1,1998,2,2,1,1732.02
4807,14.4,2,0.039,13,182.76,0,1987,0,1,2,4578.16
6403,13.06,0,0.162,15,132.86,3,2009,1,1,3,3255.95
2411,11.94,0,0.104,3,158.99,3,2009,1,1,3,3536.15
6784,9.96,2,0.036,13,137.0,3,2009,1,1,3,2639.11
7465,14.26,1,0.013,9,163.94,0,1987,0,1,2,4163.58
8581,12.7,1,0.076,9,209.05,0,1987,0,1,2,4732.79
213,10.36,0,0.043,7,126.49,3,2009,1,1,3,2513.99
3095,12.36,0,0.017,12,167.0,3,2009,1,1,3,3795.84
2455,8.9,2,0.076,0,143.36,3,2009,1,1,3,2531.01
8456,13.73,1,0.05,9,139.12,3,2009,1,1,3,3535.07
3271,15.7,2,0.009,10,159.46,2,1999,1,0,0,4397.13
8426,10.88,1,0.095,9,111.96,0,1987,0,1,2,2335.9
1370,13.77,0,0.015,6,155.54,3,2009,1,1,3,3879.32
4727,8.49,0,0.112,0,133.27,1,1998,2,2,1,2230.53
4660,12.67,3,0.047,5,124.48,3,2009,1,1,3,2996.63
5382,15.97,0,0.064,1,187.64,2,1999,1,0,0,5033.88
3516,13.46,0,0.036,6,183.41,2,1999,1,0,0,4379.76
1887,10.74,0,0.183,3,129.43,3,2009,1,1,3,2660.9
6618,12.05,2,0.175,3,122.68,3,2009,1,1,3,2817.7
4578,11.71,0,0.106,4,195.75,2,1999,1,0,0,4236.09
1560,10.38,0,0.014,0,107.67,1,1998,2,2,1,2135.17
2457,15.54,2,0.068,6,174.46,0,1987,0,1,2,4667.45
6603,12.35,2,0.185,3,131.65,3,2009,1,1,3,3070.22
8484,11.95,1,0.052,9,112.04,3,2009,1,1,3,2578.75
7685,13.82,1,0.021,8,162.84,0,1987,0,1,2,4041.33
947,11.59,0,0.065,5,139.67,3,2009,1,1,3,3063.39
6474,15.34,0,0.076,13,123.15,3,2009,1,1,3,3571.23
1953,11.3,0,0.282,0,173.55,3,2009,1,1,3,3690.66
2135,12.8,2,0.03,0,156.3,3,2009,1,1,3,3676.19
4284,12.67,2,0.016,13,176.07,0,1987,0,1,2,4052.31
482,8.99,0,0.045,7,73.33,1,1998,2,2,1,1116.94
2810,10.95,0,0.066,2,171.68,3,2009,1,1,3,3572.03
1272,15.44,2,0.099,10,194.71,2,1999,1,0,0,5059.22
747,13.29,0,0.21,3,162.14,3,2009,1,1,3,3905.54
5777,13.25,0,0.073,0,137.13,3,2009,1,1,3,3386.71
62,12.09,2,0.043,14,149.17,3,2009,1,1,3,3369.8
5875,15.89,0,0.03,13,148.23,2,1999,1,0,0,4208.45
5320,14.8,0,0.014,1,115.71,3,2009,1,1,3,3298.19
6376,15.46,2,0.091,4,218.09,2,1999,1,0,0,5541.77
3966,14.11,0,0.079,0,171.77,2,1999,1,0,0,4289.23
6992,8.2,0,0.114,13,156.97,3,2009,1,1,3,2650.14
3678,14.39,3,0.057,0,184.41,0,1987,0,1,2,4609.95
3707,9.21,0,0.01,0,144.35,2,1999,1,0,0,5789.67
7596,11.48,1,0.01,8,161.03,3,2009,1,1,3,3474.79
4325,14.76,0,0.166,13,130.05,3,2009,1,1,3,3580.86
7659,15.2,1,0.045,8,183.49,0,1987,0,1,2,4774.98
2022,13.26,2,0.28,4,137.37,3,2009,1,1,3,3393.59
6713,14.37,2,0.013,6,121.08,3,2009,1,1,3,3310.88
2688,13.62,0,0.069,10,134.47,3,2009,1,1,3,3413.74
3201,14.47,0,0.115,4,170.55,2,1999,1,0,0,4345.82
2923,12.9,2,0.025,15,172.85,0,1987,0,1,2,4036.91
4691,8.93,0,0.053,4,125.75,1,1998,2,2,1,2175.98
1572,13.42,2,0.011,10,97.93,3,2009,1,1,3,2623.0
4836,12.35,0,0.038,4,117.82,3,2009,1,1,3,2787.17
4854,15.23,2,0.067,6,254.34,2,1999,1,0,0,6231.41
7809,13.91,1,0.12,8,128.0,3,2009,1,1,3,3348.83
327,13.45,0,0.03,7,148.09,3,2009,1,1,3,3654.35
4776,13.49,0,0.049,6,152.38,3,2009,1,1,3,3751.07
6512,12.01,0,0.167,4,157.32,3,2009,1,1,3,3518.75
3171,11.42,0,0.029,12,138.95,3,2009,1,1,3,3009.36
7115,11.74,0,0.107,4,155.03,3,2009,1,1,3,3411.67
1358,16.45,0,0.052,10,173.16,2,1999,1,0,0,4846.35
2399,15.72,0,0.123,15,186.22,2,1999,1,0,0,4949.09
1821,10.82,0,0.103,13,144.35,3,2009,1,1,3,2985.0
8604,11.17,1,0.028,9,129.35,3,2009,1,1,3,2756.73
6274,13.23,0,0.061,5,127.23,3,2009,1,1,3,3177.67
5118,13.85,0,0.054,6,216.44,2,1999,1,0,0,5143.16
1728,14.5,0,0.052,13,151.13,3,2009,1,1,3,3953.93
4823,13.88,2,0.068,6,159.78,3,2009,1,1,3,3990.93
5270,13.32,2,0.039,6,166.56,0,1987,0,1,2,4004.28
2608,12.14,0,0.142,10,149.87,1,1998,2,2,1,864.91
4332,9.0,2,0.021,0,103.73,1,1998,2,2,1,1742.92
2048,13.94,0,0.088,6,189.15,0,1987,0,1,2,4606.28
3766,10.72,2,0.097,5,130.54,3,2009,1,1,3,2679.3
6883,11.04,2,0.033,4,119.75,3,2009,1,1,3,2530.74
6835,12.51,2,0.116,3,119.07,3,2009,1,1,3,2849.88
7667,16.67,1,0.046,9,202.84,2,1999,1,0,0,5503.45
5221,16.53,0,0.037,4,169.09,0,1987,0,1,2,4781.48
3517,12.84,0,0.072,4,150.22,3,2009,1,1,3,3561.31
591,9.41,0,0.054,14,102.47,1,1998,2,2,1,1808.88
7434,13.3,1,0.046,9,152.97,3,2009,1,1,3,3720.57
2891,11.18,0,0.159,0,121.69,3,2009,1,1,3,2602.46
5010,12.44,0,0.135,4,119.38,3,2009,1,1,3,2839.48
4154,12.23,0,0.078,6,161.37,3,2009,1,1,3,3650.21
3179,9.04,0,0.025,13,129.15,1,1998,2,2,1,2271.02
6787,8.24,0,0.066,10,64.4,1,1998,2,2,1,765.92
8202,8.69,1,0.087,9,92.38,1,1998,2,2,1,1440.41
8619,13.53,1,0.149,8,144.49,3,2009,1,1,3,3600.1
7663,10.71,1,0.079,8,111.89,1,1998,2,2,1,2296.12
6528,17.54,0,0.041,13,159.44,2,1999,1,0,0,4811.25
3436,15.25,3,0.008,0,228.55,2,1999,1,0,0,5708.47
6789,13.36,2,0.102,6,143.48,3,2009,1,1,3,3539.31
7289,16.85,1,0.058,8,170.34,2,1999,1,0,0,4879.87
7644,14.62,1,0.166,11,210.23,2,1999,1,0,0,5190.64
4162,14.35,0,0.043,13,129.57,3,2009,1,1,3,3480.56
4096,14.28,2,0.031,3,162.08,0,1987,0,1,2,4130.16
5972,15.46,0,0.021,6,191.51,2,1999,1,0,0,4997.66
6733,11.21,0,0.128,6,100.08,1,1998,2,2,1,2167.04
5761,16.57,0,0.036,0,192.61,2,1999,1,0,0,5271.64
7860,17.14,1,0.105,9,167.24,2,1999,1,0,0,4880.83
3727,12.03,0,0.048,4,176.72,3,2009,1,1,3,2255.43
4559,12.16,0,0.059,13,157.33,3,2009,1,1,3,3552.25
8313,14.28,1,0.077,9,162.93,0,1987,0,1,2,4146.19
8735,13.38,1,0.03,9,130.7,3,2009,1,1,3,3282.76
2333,12.44,0,0.05,4,115.78,3,2009,1,1,3,3261.44
219,13.91,2,0.046,14,162.65,0,1987,0,1,2,4057.88
1880,16.07,0,0.167,10,148.86,2,1999,1,0,0,4264.01
4783,12.5,0,0.048,6,157.76,3,2009,1,1,3,3637.98
6833,12.08,0,0.011,6,143.91,3,2009,1,1,3,3259.38
7532,12.81,1,0.16,9,159.7,3,2009,1,1,3,3748.37
6773,14.2,0,0.033,6,135.22,3,2009,1,1,3,3561.93
2401,10.02,0,0.032,5,146.9,3,2009,1,1,3,2855.97
1833,11.32,0,0.063,10,128.01,3,2009,1,1,3,2762.5
2987,11.45,2,0.124,3,125.22,3,2009,1,1,3,2734.52
7739,14.73,1,0.173,8,136.46,3,2009,1,1,3,3705.29
2012,16.09,2,0.098,2,150.38,2,1999,1,0,0,4299.51
3578,10.7,0,0.089,10,112.28,0,1987,0,1,2,2301.85
5786,13.28,2,0.104,6,143.17,3,2009,1,1,3,3515.13
3836,11.69,0,0.047,4,133.27,3,2009,1,1,3,2955.11
4524,10.56,0,0.025,13,161.71,3,2009,1,1,3,3280.84
5897,15.01,0,0.064,6,191.21,0,1987,0,1,2,4889.95
5461,14.34,2,0.035,4,133.82,3,2009,1,1,3,3564.15
7647,8.97,1,0.049,8,95.58,1,1998,2,2,1,1567.44
8620,14.38,1,0.028,9,179.28,0,1987,0,1,2,4504.13
5038,12.26,0,0.058,6,132.85,3,2009,1,1,3,3074.25
8177,10.38,1,0.094,9,96.67,1,1998,2,2,1,1909.26
1169,13.75,0,0.061,6,164.34,0,1987,0,1,2,4055.47
6586,13.45,0,0.08,15,148.98,3,2009,1,1,3,3673.95
5535,14.11,2,0.063,6,160.54,0,1987,0,1,2,4059.72
7655,12.47,1,0.017,8,174.78,3,2009,1,1,3,3980.71
182,12.11,0,0.129,14,124.48,3,2009,1,1,3,2868.42
6144,13.56,0,0.091,3,181.83,2,1999,1,0,0,4371.43
5370,10.3,0,0.01,6,122.52,0,1987,0,1,2,2419.44
141,10.64,0,0.02,7,165.99,3,2009,1,1,3,3385.46
3061,12.8,0,0.03,5,135.8,3,2009,1,1,3,3257.72
6778,7.53,0,0.021,4,143.66,1,1998,2,2,1,2226.48
5823,12.5,0,0.022,6,138.26,3,2009,1,1,3,3238.77
7414,12.33,1,0.212,9,140.7,3,2009,1,1,3,3250.28
2407,14.14,0,0.021,3,155.28,3,2009,1,1,3,3957.39
7300,12.22,1,0.09,9,142.25,3,2009,1,1,3,3257.45
5807,10.77,3,0.083,10,180.96,3,2009,1,1,3,3722.83
1330,13.33,0,0.069,0,190.93,0,1987,0,1,2,4503.52
5328,13.19,2,0.104,15,143.69,3,2009,1,1,3,3506.0
2153,15.08,0,0.14,4,193.21,0,1987,0,1,2,4945.48
